id,county,facility_name,facility_address,facility_city,facility_state,facility_zip,is_private,in_urban_area,holds_greater_than_72_hours,holds_less_than_1_yr,felonies_greater_than_1_yr,hold_less_than_72_hours,facility_gender,num_inmates_rated_for
7204,McLean County,McLean County Jail,104 West Front Street,Bloomington,IL,61701,0,1,1,1,0,1,3,436
7205,Macon County,Macon County Jail,333 S Franklin Street,Decatur,IL,62523,0,1,1,1,0,1,3,425
7206,Macoupin County,Macoupin County Jail,215 South East Street,Carlinville,IL,62626,0,0,1,1,0,1,3,97
7207,Madison County,Madison County Jail,405 Randle Street,Edwardsville,IL,62025,0,1,1,1,0,1,3,312
7209,Marshall County,Marshall County Jail,520 Sixth Street,Lacon,IL,61540,0,0,0,1,0,1,3,16
7210,Mason County,Mason County Jail,102 W Market Street,Havana,IL,62644,0,0,1,1,0,0,3,44
7211,Massac County,Massac County Jail,515 Market Street,Metropolis,IL,62960,0,0,1,1,0,1,3,42
7212,Menard County,Menard County Jail,315 S 6th Street,Petersburg,IL,62675,0,0,1,1,0,1,3,25
7213,Mercer County,Mercer County Jail,906 Southwest Third Street,Aledo,IL,61231,0,0,1,1,0,0,3,67
7214,Monroe County,Monroe County Jail,225 East Third Street,Waterloo,IL,62298,0,0,1,1,0,0,3,42
7215,Montgomery County,Montgomery County Jail,140 N Main Street,Hillsboro,IL,62049,0,0,1,1,0,0,3,46
7216,Morgan County,Morgan County Jail,300 West Court Street,Jacksonville,IL,62650,0,0,1,1,0,1,3,55
7217,Moultrie County,Moultrie County Detention Center,1505 West Hagerman Road,Sullivan,IL,61951,0,0,1,1,0,1,3,24
7218,Ogle County,Ogle County Jail,107 South 5th Street,Oregon,IL,61061,0,0,1,1,0,1,3,110
7219,Peoria County,Peoria County Jail,301 North Maxwell Road,Peoria,IL,61604,0,1,1,1,0,1,3,492
7220,Perry County,Perry County Jail,12 E Water Street,Pinckneyville,IL,62274,0,0,1,1,0,1,3,58
7221,Piatt County,Piatt County Jail,1216 Raymond Road,Monticello,IL,61856,0,0,1,1,0,0,3,76
7222,Pike County,Pike County Jail,204 East Adams Street,Pittsfield,IL,62363,0,0,1,1,0,0,3,61
7246,Pulaski County,Pulaski County Detention Center,20 Justice Drive,Ullin,IL,62992,0,0,1,1,0,1,3,240
7223,Putnam County,Putnam County Jail,120 N 4th Street,Hennepin,IL,61327,0,0,1,1,0,1,1,5
7224,Randolph County,Randolph County Jail,200 W Buena Vista Street,Chester,IL,62233,0,0,1,1,0,1,3,44
7225,Richland County,Richland County Jail,211 W Market Street,Olney,IL,62450,0,0,1,1,0,1,3,60
7226,Rock Island County,Rock Island County Jail,1317 Third Avenue,Rock Island,IL,61201,0,1,1,1,0,1,3,328
7227,St. Clair County,St. Clair County Jail,700 North 5th Street,Belleville,IL,62220,0,1,1,1,0,1,3,418
7228,Saline County,Saline County Law Enforcement And Detention Center,1 North Main Street,Harrisburg,IL,62946,0,0,1,1,0,1,3,90
7229,Sangamon County,Sangamon County Jail,1 Sheriffs Plaza,Springfield,IL,62701,0,1,1,1,0,1,3,314
7230,Schuyler County,Schuyler County Jail,216 West Lafayette Street,Rushville,IL,62681,0,0,1,1,0,1,3,35
7231,Shelby County,Shelby County Jail,151 N Morgan Street,Shelbyville,IL,62565,0,0,1,1,0,0,3,28
7232,Stark County,Stark County Jail,130 W Jefferson Street,Toulon,IL,61483,0,0,1,1,0,1,3,1
7233,Stephenson County,Stephenson County Jail,1680 E Singer Drive,Freeport,IL,61032,0,0,1,1,0,0,3,212
7234,"Peoria County, Tazewell County",Tazewell County Jail,101 S Capitol Street,Pekin,IL,61554,0,1,1,1,0,0,3,226
7235,Vermilion County,Vermillion County Jail,2 E South Street,Danville,IL,61832,0,1,1,1,0,1,3,411
7236,Wabash County,Wabash County Jail,110 E 4th Street,Mount Carmel,IL,62863,0,0,1,1,0,0,3,21
7237,Warren County,Warren County Jail,121 North A Street,Monmouth,IL,61462,0,0,1,1,0,1,1,42
7239,Wayne County,Wayne County Jail,305 E Court Street,Fairfield,IL,62837,0,0,1,1,0,1,3,34
7240,White County,White County City/County Jail,108 North Main Cross,Carmi,IL,62821,0,0,1,1,0,1,3,77
7241,Whiteside County,Whiteside County Jail,400 North Cherry Street,Morrison,IL,61270,0,0,1,1,0,1,3,129
7242,"Kendall County, Will County",Will County Adult Detention Facility,95 S Chicago Street,Joliet,IL,60436,0,1,1,1,0,0,3,909
7243,"Johnson County, Williamson County",Williamson County Jail,404 North Van Buren Street,Marion,IL,62959,0,0,1,1,0,1,3,244
7244,Winnebago County,Winnebago County Jail,650 West State Street,Rockford,IL,61102,0,1,0,1,0,0,3,1324
7245,Woodford County,Woodford County Jail,111 Court Street,Eureka,IL,61530,0,0,1,1,0,0,3,86
7247,Adams County,Adams County Jail,911 West Peacekeepers Way,Decatur,IN,46733,0,0,1,1,1,1,3,153
7248,Allen County,Allen County Jail,417 S Calhoun Street,Fort Wayne,IN,46802,0,1,1,1,1,1,3,741
7249,Bartholomew County,Bartholomew County Jail,543 2nd Street,Columbus,IN,47201,0,1,1,1,1,1,3,340
7250,Benton County,Benton County Jail,105 S Lincoln Avenue,Fowler,IN,47944,0,0,1,1,0,1,3,43
7251,Blackford County,Blackford County Jail,0064 North 500 East,Hartford City,IN,47348,0,0,1,1,1,1,3,88
7252,Boone County,Boone County Jail,1905 Indianapolis Avenue,Lebanon,IN,46052,0,0,0,1,1,0,3,217
7253,Brown County,Brown County Sheriffs Office,55 State Road 46 East,Nashville,IN,47448,0,0,1,1,1,1,3,104
7254,Carroll County,Carroll County Jail,310 W Main Street,Delphi,IN,46923,0,0,1,1,1,0,3,34
7255,Cass County,Cass County Jail,100 Court Park,Logansport,IN,46947,0,0,1,1,1,1,3,220
7256,Clark County,Clark County Jail,501 E Court Avenue,Jeffersonville,IN,47130,0,1,1,1,0,1,3,686
7257,Clay County,Clay County Justice Center,611 East Jackson Street,Brazil,IN,47834,0,0,1,1,1,1,3,180
7258,Clinton County,Clinton County Jail,301 E Walnut Street,Frankfort,IN,46041,0,0,1,1,1,1,3,222
7259,Crawford County,Crawford County Jail,715 Judicial Plaza,English,IN,47118,0,0,1,1,1,0,3,78
7260,Daviess County,Daviess County Jail,101 NE 4th Street,Washington,IN,47501,0,0,1,1,1,1,3,318
7261,Dearborn County,Dearborn County Jail,301 West High Street,Lawrenceburg,IN,47025,0,0,1,1,1,1,3,424
7262,Decatur County,Decatur County Jail,119 East Railroad Street,Greensburg,IN,47240,0,0,1,1,0,0,3,66
7263,DeKalb County,Dekalb County Jail,215 East 8th Street,Auburn,IN,46706,0,0,1,1,1,1,3,105
7264,Delaware County,Delaware County Justice Center,100 W Washington Street,Muncie,IN,47305,0,1,1,1,1,1,3,221
7265,Dubois County,Dubois County Jail,255 Brucke Strasse Road,Jasper,IN,47546,0,0,1,1,1,1,3,84
7266,Elkhart County,Elkhart County Correctional Complex,26861 County Road 26,Elkhart,IN,46517,0,1,1,1,1,1,3,1000
7267,Fayette County,Fayette County Jail,123 West 4th Street,Connersville,IN,47331,0,0,1,1,1,1,3,91
7268,Floyd County,Floyd County Jail,311 Hauss Square,New Albany,IN,47150,0,1,1,1,1,1,3,310
7269,Fountain County,Fountain County Jail,216 Union Street,Covington,IN,47932,0,0,1,1,1,1,3,21
7270,Franklin County,Franklin County Section Center,371 Main Street,Brookville,IN,47012,0,0,1,1,1,1,3,54
7271,Fulton County,Fulton County Jail,815 Madison Street,Rochester,IN,46975,0,0,1,1,1,1,3,87
7272,Gibson County,Gibson County Jail,112 E Emerson Street,Princeton,IN,47670,0,0,1,1,1,0,3,120
7273,Grant County,Grant County Security Complex,214 East 4th Street,Marion,IN,46952,0,0,1,1,0,0,3,274
7274,Greene County,Greene County Jail,204 County Road 70 East,Bloomfield,IN,47424,0,0,1,1,1,0,3,86
7275,Hamilton County,Hamilton County Jail,18102 Cumberland Road,Noblesville,IN,46060,0,1,1,1,1,0,3,388
7276,Hancock County,Hancock County Jail,123 East Main Street,Greenfield,IN,46140,0,0,0,1,1,1,3,157
7277,Harrison County,Harrison County Jail,"1445 Gardner Lane, #1000",Corydon,IN,47112,0,0,1,1,1,0,3,173
7278,Hendricks County,Hendricks County Jail,925 East Main Street,Danville,IN,46122,0,1,1,1,1,1,3,252
7279,Henry County,Henry County Jail,127 N 12th Street,New Castle,IN,47362,0,0,1,1,1,1,3,226
7280,Howard County,Howard County Criminal Justice Center,1800 West Markland Avenue,Kokomo,IN,46901,0,1,1,1,1,0,3,364
7281,Huntington County,Huntington County Jail,332 E State Street,Huntington,IN,46750,0,0,1,1,1,1,3,145
7282,Jackson County,Jackson County Jail,150 East SR 250,Brownstown,IN,47220,0,0,1,1,0,1,3,238
7283,Jasper County,Jasper County Jail,2171 N McKinley Avenue,Rensselaer,IN,47978,0,0,1,1,1,1,3,112
7284,Jay County,Jay County Jail,224 W Water Street,Portland,IN,47371,0,0,1,1,1,1,3,125
7285,Jefferson County,Jefferson County Jail,317 South Walnut Street,Madison,IN,47250,0,0,1,1,0,1,3,109
7286,Jennings County,Jennings County Jail,925 South State Street,North Vernon,IN,47265,0,0,0,1,0,1,3,124
7287,Johnson County,Johnson County Jail,1091 Hospital Road,Franklin,IN,46131,0,1,1,1,1,0,3,322
7288,Knox County,Knox County Jail,2375 South Old Decker Road,Vincennes,IN,47591,0,0,1,1,0,1,3,200
7289,Kosciusko County,Kosciusko County Jail,221 W Main Street,Warsaw,IN,46580,0,0,0,0,1,0,3,302
7290,LaGrange County,La Grange County Jail,0875 S State Road 9,LaGrange,IN,46761,0,0,1,1,1,1,3,242
7291,Lake County,Lake County Jail,551 W Main Street,Crown Point,IN,46307,0,1,1,1,1,1,3,1050
7292,LaPorte County,La Porte County Jail,809 State Street,La Porte,IN,46350,0,1,1,1,0,1,3,367
7293,Lawrence County,Lawrence County Jail,1420 I Street,Bedford,IN,47421,0,0,1,1,1,1,3,180
7294,Madison County,Madison County Detention Center,720 Central Avenue,Anderson,IN,46016,0,1,1,1,1,1,3,207
7295,Marshall County,Marshall County Jail,1400 Pioneer Drive,Plymouth,IN,46563,0,0,1,1,1,0,3,230
7296,Martin County,Martin Security Center,318 Capital Avenue,Shoals,IN,47581,0,0,1,1,0,1,3,84
7297,Miami County,Miami County Jail,1104 West 200 North,Peru,IN,46970,0,0,1,1,0,1,3,240
7298,Monroe County,Monroe County Jail,301 North College Avenue,Bloomington,IN,47404,0,1,1,1,0,1,3,294
7299,Montgomery County,Montgomery County Jail,600 Memorial Drive,Crawfordsville,IN,47933,0,0,1,1,1,1,3,224
7300,Morgan County,Morgan County Jail,160 North Park Avenue,Martinsville,IN,46151,0,0,1,1,1,0,3,440
7301,Newton County,Newton County Jail,304 E Seymour Street,Kentland,IN,47951,0,0,1,1,0,0,3,77
7302,Noble County,Noble County Jail,210 South 7th Street,Albion,IN,46701,0,0,1,1,1,0,3,264
7303,Orange County,Orange County Jail,"205 East Main Street, Suite 5",Paoli,IN,47454,0,0,1,1,1,1,3,92
7304,Owen County,Owen County Jail,291 Vandalia Avenue,Spencer,IN,47460,0,0,1,1,1,1,3,67
7305,Parke County,Parke County Jail,458 West Strawberry Road,Rockville,IN,47872,0,0,1,1,0,0,3,83
7306,Perry County,Perry County Jail,2211 Herrman Street,Tell City,IN,47586,0,0,1,1,0,1,3,132
7307,Pike County,Pike County Jail,100 S 4th Street,Petersburg,IN,47567,0,0,1,1,0,0,3,78
7308,Porter County,Porter County Jail,2755 State Road 49,Valparaiso,IN,46383,0,1,1,1,1,1,3,449
7309,Posey County,Posey County Jail,1201 ODonnel Road,Mount Vernon,IN,47620,0,0,1,1,0,0,3,212
7310,Pulaski County,Pulaski County Jail,110 E Meridian Street,Winamac,IN,46996,0,0,1,1,1,1,3,128
7311,Putnam County,Putnam County Jail,13 Keightly Road,Greencastle,IN,46135,0,0,1,1,0,0,3,154
7313,Ripley County,Ripley County Jail,210 North Monroe Street,Versailles,IN,47042,0,0,1,1,1,1,3,102
7314,Rush County,Rush County Jail,131 East 1st Street,Rushville,IN,46173,0,0,1,1,1,1,3,47
7316,Scott County,Scott County Jail,111 South 1st Street,Scottsburg,IN,47170,0,0,1,1,0,0,3,195
7317,Shelby County,Shelby County Jail,107 W Taylor Street,Shelbyville,IN,46176,0,0,1,1,1,1,3,203
7318,Spencer County,Spencer County Jail,120 North 2nd Street,Rockport,IN,47635,0,0,1,1,0,1,3,74
7319,Starke County,Starke County Jail,5435 East State Road 8,Knox,IN,46534,0,0,1,1,1,0,3,148
7320,Steuben County,Steuben County Jail,206 E Gale Street,Angola,IN,46703,0,0,1,1,1,0,3,178
7321,Sullivan County,Sullivan County Jail,24 S State Street,Sullivan,IN,47882,0,0,1,1,1,0,3,54
9833,Switzerland County,Switzerland County Jail,405 Liberty Street,Vevay,IN,47043,0,0,1,1,0,0,3,55
7322,Tippecanoe County,Tippecanoe County Jail,2640 Duncan Road,Lafayette,IN,47904,0,1,1,1,1,1,3,603
7323,Tipton County,Tipton County Jail,121 W Madison Street,Tipton,IN,46072,0,0,0,1,1,1,3,27
7324,Union County,Union County Jail,106 East Union Street,Liberty,IN,47353,0,0,1,1,0,1,3,10
7325,Vanderburgh County,Vanderburgh County Jail,3500 N Harlan Avenue,Evansville,IN,47711,0,1,1,1,0,0,3,512
7326,Vermillion County,Vermillion County Jail,1888 S State Road 63,Newport,IN,47966,0,0,1,1,0,1,3,72
7327,Vigo County,Vigo County Jail,201 Cherry Street,Terre Haute,IN,47807,0,1,1,1,1,0,3,268
7328,Warren County,Warren County Jail,29 East 2nd Street,Williamsport,IN,47993,0,0,1,1,1,0,3,40
7329,Warrick County,Warrick County Jail,100 W State Road 62,Boonville,IN,47601,0,0,1,1,1,1,3,124
7330,Washington County,Washington County Jail,801 Jackson Street,Salem,IN,47167,0,0,1,1,1,1,3,254
7331,Wayne County,Wayne County Jail,200 East Main Street,Richmond,IN,47374,0,0,1,1,0,0,3,330
7332,Wells County,Wells County Jail,1615 W Western Avenue,Bluffton,IN,46714,0,0,1,1,1,1,3,94
7333,White County,White County Jail,915 West Hanawalt Road,Monticello,IN,47960,0,0,1,1,1,1,3,164
7335,Marion County,Marion County Jail,40 S Alabama Street,Indianapolis,IN,46204,0,1,1,1,1,1,3,980
7337,Marion County,Marion County Jail II,730 East Washington Street,Indianapolis,IN,46202,1,1,1,1,0,0,1,1233
7338,Adair County,Adair County Jail,302 E Iowa Street,Greenfield,IA,50849,0,0,1,1,0,0,3,14
7339,Adams County,Adams County Jail,901 Davis Avenue,Corning,IA,50841,0,0,1,1,0,1,3,2
7340,Allamakee County,Allamakee County Jail,877 Highway 9,Waukon,IA,52172,0,0,1,1,1,0,3,53
7341,Appanoose County,Appanoose County Jail,1125 W Van Buren Street,Centerville,IA,52544,0,0,1,1,0,0,3,12
7342,Audubon County,Audubon County Jail,318 Leroy Street,Audubon,IA,50025,0,0,1,1,0,0,3,9
7343,Benton County,Benton County Jail,113 East 3rd Street,Vinton,IA,52349,0,0,1,1,0,1,3,38
7344,Black Hawk County,Black Hawk County Jail,225 E 6th Street,Waterloo,IA,50703,0,1,1,1,0,0,3,272
9834,Boone County,Boone County Jail,1019 3rd Avenue,Boone,IA,50036,0,0,1,1,0,0,3,52
7345,Bremer County,Bremer County Jail,111 4th Street Northeast,Waverly,IA,50677,0,0,1,1,0,1,3,70
7346,Buchanan County,Buchanan County Jail,"210 5th Avenue, NE",Independence,IA,50644,0,0,1,1,0,1,3,42
7347,Buena Vista County,Buena Vista County Jail,411 Expansion Boulevard,Storm Lake,IA,50588,0,0,1,1,0,0,3,65
7348,Butler County,Butler County Jail,428 6th Street,Allison,IA,50602,0,0,1,0,0,1,3,12
7349,Carroll County,Carroll County Jail,114 East 6th Street,Carroll,IA,51401,0,0,1,1,0,0,3,14
7350,Cass County,Cass County Correctional Facility,7th and Chestnut,Atlantic,IA,50022,0,0,1,1,0,0,3,23
7351,Cedar County,Cedar County Sheriffs Office,711 E South Street,Tipton,IA,52772,0,0,1,1,0,0,3,47
7352,Cerro Gordo County,Cerro Gordo County Law Enforcement Center,17262 Lark Avenue,Mason City,IA,50401,0,0,1,1,0,1,3,171
7353,Cherokee County,Cherokee County Jail,111 N 5th Street,Cherokee,IA,51012,0,0,1,1,0,1,3,21
7354,Chickasaw County,Chickasaw County Jail,116 N Chestnut Avenue,New Hampton,IA,50659,0,0,1,1,0,0,3,10
7355,Clarke County,Clarke County Jail,220 Townline Road,Osceola,IA,50213,0,0,1,1,0,0,3,30
7356,Clay County,Clay County Jail,3115 West 4th Street,Spencer,IA,51301,0,0,1,1,0,1,3,21
7357,Clayton County,Clayton County Jail,22680 230th Street,Saint Olaf,IA,52072,0,0,1,1,0,0,3,44
7359,Crawford County,Crawford County Jail,1202 Broadway,Denison,IA,51442,0,0,1,1,0,0,3,38
7360,Dallas County,Dallas County Correctional Facility,201 Nile Kinnick Drive,Adel,IA,50003,0,0,1,1,0,1,3,36
7361,Davis County,Davis County Jail,102 Anderson Street,Bloomfield,IA,52537,0,0,1,1,0,0,3,41
7362,Decatur County,Decatur County Jail,206 NE 2nd Street,Leon,IA,50144,0,0,1,1,0,0,3,21
7363,Delaware County,Delaware County Jail,304 E Delaware Street,Manchester,IA,52057,0,0,1,1,0,1,3,12
7364,Des Moines County,Des Moines County Jail,3630 Bauer Drive,Burlington,IA,52601,0,0,0,1,0,1,3,68
7365,Dickinson County,Dickinson County Jail,19th & Hill Avenue,Spirit Lake,IA,51360,0,0,0,1,0,0,3,24
7366,Dubuque County,Dubuque County Jail,770 Iowa Street,Dubuque,IA,52004,0,1,1,1,0,0,3,212
7367,Emmet County,Emmet County Jail,114 North 6th Street,Estherville,IA,51334,0,0,1,1,0,0,3,12
7368,Fayette County,Fayette County Jail,220 N Industrial Parkway,West Union,IA,52175,0,0,1,1,0,0,3,47
7369,Floyd County,Floyd County Jail,"101 S Main Street, Suite 501",Charles City,IA,50616,0,0,1,1,0,0,3,15
7370,Fremont County,Fremont County Jail,2814 200th Street,Sidney,IA,51652,0,0,1,1,0,0,3,21
7371,Greene County,Greene County Jail,204 S Chestnut Street,Jefferson,IA,50129,0,0,1,1,0,1,3,8
9835,Grundy County,Grundy County Jail,705 Eighth Street,Grundy Center,IA,50638,0,0,1,1,0,0,1,17
7372,Guthrie County,Guthrie County Jail,200 North 5th Street,Guthrie Center,IA,50115,0,0,1,1,0,1,3,8
9836,Hamilton County,Hamilton County Jail,2300 Superior Street,Webster City,IA,50595,0,0,1,1,1,1,3,55
7374,Hardin County,Hardin County Jail,1116 14th Avenue,Eldora,IA,50627,0,0,1,1,0,1,3,90
7375,Harrison County,Harrison County Jail,111 South 1st Avenue,Logan,IA,51546,0,0,1,1,0,1,3,21
7377,Howard County,Howard County Jail,124 South Park Place,Cresco,IA,52136,0,0,1,1,0,0,3,45
7378,Humboldt County,Humboldt County Jail,430 Sumner Avenue,Humboldt,IA,50548,0,0,1,1,0,1,3,14
7379,Ida County,Ida County Jail,401 Moorehead Street,Ida Grove,IA,51445,0,0,1,1,0,0,3,12
7380,Iowa County,Iowa County Jail,960 Franklyn Avenue,Marengo,IA,52301,0,0,1,1,0,0,3,40
7381,"Clinton County, Jackson County",Jackson County Detention Center,104 South Niagara Street,Maquoketa,IA,52060,0,0,1,1,1,1,1,9
7382,Jasper County,Jasper County Jail,2300 Law Center Drive,Newton,IA,50208,0,0,1,1,0,0,3,127
7383,Jefferson County,Jefferson County Jail,1200 W Grimes Avenue,Fairfield,IA,52556,0,0,1,1,0,0,3,32
7384,Johnson County,Johnson County Jail,511 S Capitol Street,Iowa City,IA,52244,0,1,1,1,0,0,3,92
7385,Jones County,Jones County Jail,500 W Main Street,Anamosa,IA,52205,0,0,1,1,0,0,3,26
7386,Keokuk County,Keokuk County Jail,204 South Stone Street,Sigourney,IA,52591,0,0,1,1,0,0,3,11
7387,Kossuth County,Kossuth County Jail,121 W State Street,Algona,IA,50511,0,0,0,1,0,0,3,30
7388,Lee County,Lee County Jail,2530 255th Street,Montrose,IA,52639,0,0,0,1,0,0,3,132
7389,Linn County,Linn County Correctional Center,53 3rd Avenue Bridge,Cedar Rapids,IA,52406,0,1,1,1,0,1,3,401
7390,Louisa County,Louisa County Jail,12635 County Road G56,Wapello,IA,52653,0,0,1,1,0,0,3,45
7392,Lyon County,Lyon County Jail,410 S Boone Street,Rock Rapids,IA,51246,0,0,1,1,0,0,3,27
7393,Madison County,Madison County Jail,1012 N John Wayne Drive,Winterset,IA,50273,0,0,1,1,0,0,3,14
7394,Mahaska County,Mahaska County Jail,"214 High Avenue, East",Oskaloosa,IA,52577,0,0,1,1,0,0,3,41
7395,Marion County,Marion County Jail,211 North Godfrey Lane,Knoxville,IA,50138,0,0,1,1,0,1,3,56
7396,Marshall County,Marshall County Jail,2369 Jessup Avenue,Marshalltown,IA,50158,0,0,1,1,0,1,3,182
7397,Mills County,Mills County Jail,600 Industrial Road,Glenwood,IA,51534,0,0,1,1,0,0,3,47
7398,Mitchell County,Mitchell County Jail,211 South 6th Street,Osage,IA,50461,0,0,1,1,0,0,3,27
7399,Monona County,Monona County Jail,909 7th Street,Onawa,IA,51040,0,0,1,1,0,0,3,12
7400,Monroe County,Monroe County Jail,114 19th Avenue West,Albia,IA,52531,0,0,1,1,0,1,3,26
7401,Montgomery County,Montgomery County Jail,106 West Coolbaugh Street,Red Oak,IA,51566,0,0,1,1,0,1,3,34
7402,Muscatine County,Muscatine County Jail,400 Walnut Street,Muscatine,IA,52761,0,0,1,1,0,0,3,255
7404,OBrien County,OBrien County Jail,240 1st Street NE,Primghar,IA,51245,0,0,1,1,1,1,3,34
7405,Osceola County,Osceola County Jail,309 6th Street,Sibley,IA,51249,0,0,1,1,0,0,3,13
7406,Page County,Page County Jail,323 N 15th Street,Clarinda,IA,51632,0,0,1,1,0,0,3,35
7407,Palo Alto County,Palo Alto County Jail,2001 11th Street,Emmetsburg,IA,50536,0,0,1,1,0,0,3,8
7408,Plymouth County,Plymouth County Jail,451 14th Avenue,Le Mars,IA,51031,0,0,1,1,0,1,3,35
7409,Pocahontas County,Pocahontas County Jail,99 Courthouse Square,Pocahontas,IA,50574,0,0,1,1,0,0,3,10
7410,"Polk County, Warren County",Polk County Jail,1985 Northeast 51st Place,Des Moines,IA,50313,0,1,1,1,0,0,3,1252
7411,Pottawattamie County,Pottawattamie County Jail,1400 Big Lake Road,Council Bluffs,IA,51501,0,1,1,1,0,0,3,288
7412,Poweshiek County,Poweshiek County Jail,4802 Barnes City Road,Montezuma,IA,50171,0,0,1,1,0,1,3,59
7413,Ringgold County,Ringgold County Jail,801 West South Street,Mount Ayr,IA,50854,0,0,1,1,0,1,3,26
7414,Sac County,Sac County Jail,"100 NW State Street, Suite 7",Sac City,IA,50583,0,0,1,1,0,0,3,24
7415,Scott County,Scott County Jail,400 West 4th Street,Davenport,IA,52801,0,1,1,1,0,0,3,363
7416,Shelby County,Shelby County Jail,1104 9th Street,Harlan,IA,51537,0,0,1,1,0,1,3,14
7417,Sioux County,Sioux County Jail,4363 Ironwood Avenue,Orange City,IA,51041,0,0,1,1,0,1,3,67
7418,Story County,Story County Jail,1315 South B Avenue,Nevada,IA,50201,0,1,1,1,0,0,3,104
7419,Tama County,Tama County Jail,100 N Main Street,Toledo,IA,52342,0,0,1,1,0,1,3,18
7421,Union County,Union County Jail,302 N Pine Street,Creston,IA,50801,0,0,1,1,1,1,1,11
7422,Van Buren County,Van Buren County Jail,907 Broad Street,Keosauqua,IA,52565,0,0,1,0,0,1,3,10
7423,Wapello County,Wapello County Jail,330 West 2nd Street,Ottumwa,IA,52501,0,0,1,1,0,1,3,104
9837,Washington County,Washington County Jail,2185 Lexington Boulevard,Washington,IA,52353,0,0,1,1,0,0,3,74
7425,Wayne County,Wayne County Jail,207 N Lafayette Street,Corydon,IA,50060,0,0,1,1,0,0,3,31
7426,Webster County,Webster County Jail,702 1st Avenue South,Fort Dodge,IA,50501,0,0,1,1,0,0,3,60
7427,"Hancock County, Winnebago County",Winnebago County Jail,216 S Clark Street,Forest City,IA,50436,0,0,1,1,0,0,3,40
7428,Winneshiek County,Winneshiek County Jail,400 Claiborne Drive,Decorah,IA,52101,0,0,1,0,1,1,3,13
7429,Worth County,Worth County Jail,1000 Central Avenue,Northwood,IA,50459,0,0,0,1,0,0,3,9
7430,Wright County,Wright County Jail,"719 2nd Street, SW",Clarion,IA,50525,0,0,1,1,0,1,3,28
7431,"Plymouth County, Woodbury County",Woodbury County Jail,407 7th Street,Sioux City,IA,51101,0,1,0,1,0,0,3,234
7432,Allen County,Allen County Law Enforcement,1 N Washington Avenue,Iola,KS,66749,0,0,1,1,0,1,3,72
9701,Anderson County,Anderson County Jail,135 East 5th Avenue,Garnett,KS,66032,0,0,1,1,0,1,3,51
7433,Atchison County,Atchison County Jail,518 Parallel Street,Atchison,KS,66002,0,0,1,1,0,0,3,73
7434,Barber County,Barber County Jail,124 East Washington Avenue,Medicine Lodge,KS,67104,0,0,1,1,0,1,3,7
7435,Barton County,Barton County Jail,1408 Kansas Avenue,Great Bend,KS,67530,0,0,1,1,0,0,3,119
7436,Bourbon County,Bourbon County Law Enforcement Center,293 East 20th,Fort Scott,KS,66701,0,0,1,1,1,1,3,76
7438,Butler County,Butler County Jail,701 South Stone Road,El Dorado,KS,67042,0,0,1,0,0,0,3,207
7439,Chase County,Chase County Detention Center,301 S Walnut Street,Cottonwood Falls,KS,66845,0,0,1,1,1,1,3,140
7442,Clark County,Clark County Jail,221 West 9th Avenue,Ashland,KS,67831,0,0,1,0,0,0,3,10
7443,Clay County,Clay County Jail,539 Lincoln Avenue,Clay Center,KS,67432,0,0,1,1,0,1,3,11
7444,Cloud County,Cloud County Jail,2090 Fort Kearney Street,Concordia,KS,66901,0,0,1,1,1,1,3,80
7445,Coffey County,Coffey County Jail,605 West Neosho Street,Burlington,KS,66839,0,0,1,1,0,1,3,23
7446,Cowley County,Cowley County Jail,911 Fuller Street,Winfield,KS,67156,0,0,1,1,1,1,3,218
7447,Crawford County,Crawford County Jail,225 North Enterprise Drive,Girard,KS,66743,0,0,1,1,0,1,3,108
7448,Decatur County,Decatur County Jail,120 E Hall Street,Oberlin,KS,67749,0,0,1,1,1,1,3,11
7449,Dickinson County,Dickinson County Jail,109 E 1st Street,Abilene,KS,67410,0,0,1,1,1,0,3,38
7450,Doniphan County,Doniphan County Jail,219 S Main Street,Troy,KS,66087,0,0,1,1,1,1,3,40
7451,Douglas County,Douglas County Jail,3601 E 25th Street,Lawrence,KS,66046,0,1,1,1,0,0,3,186
7452,Edwards County,Edwards County Jail,312 Massachusetts Avenue,Kinsley,KS,67547,0,0,1,1,0,1,3,10
7453,Elk County,Elk County Jail,100 N Cedar Street,Howard,KS,67349,0,0,1,0,0,0,3,10
7454,Ellis County,Ellis County Jail,105 W 12th Street,Hays,KS,67601,0,0,1,1,0,1,3,68
7455,Ellsworth County,Ellsworth County Law Enforcement Center,212 N Kansas Avenue,Ellsworth,KS,67439,0,0,0,0,1,0,3,11
7456,Finney County,Finney County Jail,304 N Ninth Street,Garden City,KS,67846,0,0,1,1,0,1,3,220
7457,Ford County,Ford County Jail,11311 East Comanche Road,Dodge City,KS,67801,0,0,1,1,0,1,3,170
7458,Franklin County,Franklin County Jail,305 S Main Street,Ottawa,KS,66067,0,0,1,1,0,1,3,68
7459,Geary County,Geary County Detention Center,826 N Franklin Street,Junction City,KS,66441,0,0,1,1,1,0,3,160
7460,Graham County,Graham County Jail,410 North Pomeroy Avenue,Hill City,KS,67642,0,0,1,1,0,1,3,14
7461,Grant County,Grant County Jail,210 East Central Avenue,Ulysses,KS,67880,0,0,1,1,0,1,3,38
9838,Greeley County,Greeley County Jail,208 Harper Street,Tribune,KS,67879,0,0,1,1,0,1,3,3
